scope,kind,defn,lv,h,h_ms,n_day,n,slope,ci_lo,ci_hi,bonf_lo,bonf_hi,r,sd_x,slope_per_sd,mean_y
全日,実測,累積,1,20s,20000,98,84651593.0,0.4021278259644445,0.37079180330723105,0.435647315856283,0.35010283639172723,0.453906369653591,0.03465819372556228,0.6886332140295233,0.27691857724460023,0.011133873911142296
立会日,実測,累積,1,20s,20000,67,57874009.0,0.4572334656578873,0.42420734474554805,0.4896690993030844,0.40437051187002865,0.5164392217454147,0.03440328277330058,0.7027493725640068,0.3213205311063467,0.005900429566713284
閉場日,実測,累積,1,20s,20000,31,26777584.0,0.2664491607951392,0.2229640099285549,0.3111267570868642,0.20845556178001107,0.3253429296123014,0.048029728019767064,0.6569471579022235,0.17504301890979923,0.022444842260283992
全日,実測,累積,1,2s,2000,98,84669233.0,0.2597976821759906,0.22957174435506714,0.29153595192116394,0.21818779470717442,0.3075587195157305,0.0749038411255281,0.6886412607847393,0.17890740340262715,0.001132400947417776
立会日,実測,累積,1,2s,2000,67,57886069.0,0.3172416394073348,0.2842914059812002,0.34912807975466825,0.2674257187913686,0.3701786878398111,0.08086431298614548,0.7027579878472547,0.22294409617126296,0.0005946339610596349
閉場日,実測,累積,1,2s,2000,31,26783164.0,0.11788574130207437,0.09218620484937667,0.146370727034336,0.07838753265191478,0.16150187325691617,0.061099744452797256,0.6569537737845019,0.07744548262378129,0.002294669037858825
全日,実測,累積,1,500ms,500,98,84670703.0,0.16393693769794673,0.1404488526140029,0.189733774221626,0.1284354085306283,0.20561873462064958,0.10134544430327509,0.688642078424617,0.11289387350688099,0.0002828642945017042
立会日,実測,累積,1,500ms,500,67,57887074.0,0.20807393128044532,0.18096221545715524,0.23410130275442717,0.16759256188467825,0.24942441361979334,0.11416225825342786,0.702758879364438,0.14622580277159886,0.00014742523209262858
閉場日,実測,累積,1,500ms,500,31,26783629.0,0.054860619633172014,0.04202227959685962,0.07174728883886572,0.03385801551863935,0.07929906474109068,0.05869891721446368,0.6569543863854478,0.03604092470783597,0.0005755868015288425
全日,実測,累積,1,50s,50000,98,84622193.0,0.4402103630819091,0.39545852982540414,0.48590695561720426,0.3763487609497781,0.5217423989250839,0.023545148540395095,0.6886228858526959,0.3031389306077273,0.026937031287297176
立会日,実測,累積,1,50s,50000,67,57853909.0,0.490294816333399,0.43664577002609783,0.5473187647378182,0.4261125119845073,0.5614304836650807,0.022842509873017624,0.7027397754094656,0.34454966911455803,0.013937370431645307
閉場日,実測,累積,1,50s,50000,31,26768284.0,0.3176112577613618,0.25824824973001104,0.37441544725092596,0.21926210310143446,0.396977695150443,0.03672246984085046,0.6569343088642601,0.20864973210496857,0.05503301219416983
全日,実測,累積,1,5s,5000,98,84666293.0,0.31683350855686393,0.2845140779286983,0.3495673580244221,0.2698287516321863,0.3617241614583815,0.05649646716834108,0.6886401008731922,0.21818425929260618,0.002792339006890726
立会日,実測,累積,1,5s,5000,67,57884059.0,0.3753434198553081,0.3420452736417755,0.40960919411640506,0.32804482384141453,0.4265870403741393,0.05876418148577219,0.7027565869299276,0.26377506066412315,0.0014392783350432698
閉場日,実測,累積,1,5s,5000,31,26782234.0,0.1723776901707139,0.14030838586682085,0.20677107256091287,0.12494968914229782,0.2254918313466859,0.059669125563026525,0.6569531694682668,0.11324406990326938,0.005716689670087747
全日,実測,累積,2,100ms,100,98,84671286.0,0.056838147876523616,0.04828765334551003,0.0667028016283865,0.04404528525850668,0.07317793043130139,0.0852635521844792,0.6887965414503041,0.03914991967979042,0.000056674413267559944
立会日,実測,累積,2,100ms,100,67,57887530.0,0.07464948374239239,0.06518880974609444,0.08453261066910278,0.060936599469519105,0.09036972394266565,0.09922638612767373,0.6962881695743582,0.05197755239466121,0.00002972997469586054
閉場日,実測,累積,2,100ms,100,31,26783756.0,0.015569661873011887,0.01206983875619409,0.020144576150352894,0.009835604781573356,0.02221267114695285,0.03860288435737507,0.6719481828709866,0.010462006003486018,0.00011490922529886745
全日,実測,累積,2,10s,10000,98,84661584.0,0.4367368167293576,0.3962154391235981,0.47841510632927137,0.38179481600104986,0.49239030112421045,0.05414189660282997,0.6887927519813377,0.30082115388658337,0.005533545899799258
立会日,実測,累積,2,10s,10000,67,57880897.0,0.5232994186186918,0.4826905415432803,0.5623441684930998,0.4592645122467386,0.5896225686704234,0.05623214340807071,0.6962828743078462,0.3643644233194476,0.002866536866741915
閉場日,実測,累積,2,10s,10000,31,26780687.0,0.23668136419314106,0.20179143658421522,0.27242068417552007,0.19047622165589698,0.2950187704083905,0.060772348677934865,0.6719480265734954,0.15903757559630388,0.011297732424979194
全日,実測,累積,2,1s,1000,98,84670404.0,0.24698175647940626,0.21512539998636243,0.2826682907354233,0.20090651588937913,0.30465916544013744,0.10270392026939455,0.6887960466571905,0.17012005745946399,0.0005660596425267148
立会日,実測,累積,2,1s,1000,67,57886927.0,0.31461863165554405,0.2817929664408393,0.3483684296580406,0.26310925231337057,0.37247439546592764,0.11481571280758887,0.6962874301551659,0.2190649985143735,0.0002961686805788991
閉場日,実測,累積,2,1s,1000,31,26783477.0,0.09032505309388818,0.0719850887595448,0.11395525373595601,0.060680451063326965,0.12626255754439028,0.06761384366006686,0.6719482533169269,0.060693761657196844,0.0011493729446880815
全日,実測,累積,2,200ms,200,98,84671188.0,0.10392630781155418,0.08841353073534931,0.1215096232935557,0.08078248553314489,0.13354965327894286,0.10732053989876086,0.6887965013676136,0.07158407722065221,0.00011297204357461118
立会日,実測,累積,2,200ms,200,67,57887463.0,0.13603295583706582,0.11924262963736137,0.15300156773185816,0.11076200302592981,0.16517914990691185,0.12410859329508037,0.6962881106400608,0.09471812980457339,0.00005884703990879166
閉場日,実測,累積,2,200ms,200,31,26783725.0,0.029538246181608836,0.0229487151695184,0.038289228511510814,0.01879771740114659,0.04209094637711975,0.05165950619584481,0.6719481870669425,0.019848170970869095,0.0002299520061108152
全日,実測,累積,2,20s,20000,98,84651784.0,0.493789822682225,0.4491314266370054,0.5383890227612877,0.4296256492231226,0.5611771043577652,0.042567664286332046,0.6887884495686595,0.34011672637807305,0.011139135528446548
立会日,実測,累積,2,20s,20000,67,57874197.0,0.5828027013452484,0.5365761840521277,0.6310417327201977,0.5092507085547036,0.6580191170556141,0.043447324244869405,0.6962769674954651,0.40579209754083473,0.005907969369622326
閉場日,実測,累積,2,20s,20000,31,26777587.0,0.2884460397275807,0.24991790302278769,0.33023786217419954,0.22218739545584015,0.3514911284626071,0.053182047779580105,0.6719472420838487,0.1938205208849561,0.02244521552794489
全日,実測,累積,2,2s,2000,98,84669424.0,0.3046779515685493,0.2685989320839062,0.3428298197977952,0.2568161242706412,0.3642216520995717,0.08786277304597165,0.6887956013305054,0.20986083286280555,0.0011307804267023745
立会日,実測,累積,2,2s,2000,67,57886257.0,0.38120942189306223,0.3452984625087609,0.41905474242071733,0.32817323922569197,0.4379468912790222,0.09627432987307037,0.6962869325651762,0.2654311390348644,0.0005921096827051328
閉場日,実測,累積,2,2s,2000,31,26783167.0,0.1274782305902948,0.1032694643277381,0.1547367552712379,0.09008527956672387,0.171992098724453,0.0675794653053116,0.6719479816952656,0.08565873975523226,0.0022950054462979146
全日,実測,累積,2,500ms,500,98,84670894.0,0.1895419528712488,0.1627536176075942,0.21942519769995017,0.1492456730871492,0.2403628437330103,0.11719980680114407,0.6887963420663673,0.13055580380583195,0.00028207202818006605
立会日,実測,累積,2,500ms,500,67,57887262.0,0.2457091731244268,0.21727980250960324,0.276254026318942,0.2007721705802183,0.2970507425253009,0.13356892120311956,0.6962878301856344,0.17108430701151356,0.00014619225368880384
閉場日,実測,累積,2,500ms,500,31,26783632.0,0.0594218600715615,0.04683518807717477,0.07656798469881086,0.03861282192922191,0.08425795952308224,0.06503035018535594,0.6719483030451723,0.03992841803887343,0.0005757479607972933
全日,実測,累積,2,50s,50000,98,84622384.0,0.5503447584127057,0.49257961571967757,0.6103023225138089,0.46949465370585164,0.6536285552730828,0.02944220107510075,0.6887775076181056,0.3790650910301919,0.02693405928350942
立会日,実測,累積,2,50s,50000,67,57854097.0,0.6380438436683478,0.5735541770927802,0.7142233682010922,0.5493295825065413,0.7433304959805721,0.0294519927320388,0.6962664055656472,0.44424849362425023,0.013932729019675742
閉場日,実測,累積,2,50s,50000,31,26768287.0,0.34912236948779046,0.28228157924427855,0.4156217539539435,0.23385424698619295,0.4471819998277025,0.04128745697203187,0.6719337039143756,0.23458708684929422,0.05503373642059587
全日,実測,累積,2,5s,5000,98,84666484.0,0.3769668545777353,0.3377640924603593,0.4157344855395426,0.32164613990436985,0.431878837553287,0.06723378925810533,0.6887942753396417,0.25965261142593526,0.0027898261445880594
立会日,実測,累積,2,5s,5000,67,57884247.0,0.45950478210133244,0.42222654924023223,0.4988819823658899,0.40807969325692806,0.5138636413091654,0.0712775960859038,0.6962850764729208,0.31994632234509907,0.0014354482390950666
閉場日,実測,累積,2,5s,5000,31,26782237.0,0.18601436646656477,0.155630465006551,0.2214494002471276,0.14195748422983487,0.2415884974339609,0.06585915045284414,0.6719478962441708,0.12499196221840043,0.005717032905281684
全日,実測,累積,3,100ms,100,98,84671368.0,0.060165052289300074,0.0510631124193553,0.07053398835192441,0.046751392603226756,0.07748736331293278,0.08854977694234738,0.6757927385070441,0.040659105449005604,0.00005676101183021545
立会日,実測,累積,3,100ms,100,67,57887607.0,0.07959446936345077,0.06974033119677667,0.08996775143495288,0.0650113391697508,0.09754214114906899,0.10361442512809424,0.6819133311772316,0.05427652974691482,0.000029856681900404584
閉場日,実測,累積,3,100ms,100,31,26783761.0,0.015683619616627075,0.012156081690669035,0.02029295076049746,0.00997225150410244,0.022626361788238705,0.03830465892078728,0.6619123245531702,0.010381181117849327,0.0001149092038475811
全日,実測,累積,3,10s,10000,98,84661666.0,0.4629959620893801,0.4173607448253737,0.5107310470005716,0.39971439530260633,0.5316674919848747,0.05631337932714378,0.6757885786989727,0.3128873831637456,0.005536822710638018
立会日,実測,累積,3,10s,10000,67,57880974.0,0.56258838560869,0.5168606467574117,0.6096685018889508,0.4903654053389134,0.6445657653196182,0.05920574697699363,0.6819083329729143,0.38363370818034487,0.0028705041171844803
閉場日,実測,累積,3,10s,10000,31,26780692.0,0.23557849898976682,0.2004960626161204,0.2705712825481602,0.18700087010514505,0.3005458554170812,0.0595854712516948,0.661910024247475,0.15593176997850033,0.01129952358421518
全日,実測,累積,3,1s,1000,98,84670486.0,0.26032448998367536,0.22528578918730863,0.30100237859100415,0.21182867523488344,0.32247588011908634,0.10620825717858064,0.6757923755830993,0.17592530550852672,0.0005667308000558715
立会日,実測,累積,3,1s,1000,67,57887004.0,0.33461491426113654,0.3009767797522082,0.37291548473053926,0.28019133367967264,0.4020241296880384,0.11959163222040396,0.6819127272758879,0.22817816877099903,0.0002971926827171859
閉場日,実測,累積,3,1s,1000,31,26783482.0,0.09031193517152243,0.0723052329798668,0.11315631424546743,0.06144220311918295,0.12718165913216914,0.06659434125156374,0.6619124987415799,0.059778598675569984,0.0011492821679675198
全日,実測,累積,3,200ms,200,98,84671270.0,0.1099884645946846,0.0932511906445757,0.12875614280170128,0.085658780057118,0.1415771795357368,0.11143593084677025,0.6757926908991796,0.07432940045631105,0.00011318103849760052
立会日,実測,累積,3,200ms,200,67,57887540.0,0.14504691951834403,0.126867746866355,0.16400561507311517,0.11815201612578943,0.17866235687905438,0.12959982740975473,0.6819132586472304,0.09890941754549655,0.00005915381314985622
閉場日,実測,累積,3,200ms,200,31,26783730.0,0.029728937579728026,0.023084314984877858,0.03841696774486451,0.019023052632071165,0.042928557093452856,0.051216471921344556,0.6619123294540317,0.01967795032559128,0.00022994980701515052
全日,実測,累積,3,20s,20000,98,84651866.0,0.5273721699743834,0.47702927444532267,0.5779676253641626,0.45338153821453375,0.599998164754829,0.044604214146886374,0.6757838199210543,0.35638957954534434,0.011141392411002152
立会日,実測,累積,3,20s,20000,67,57874274.0,0.6319946969886261,0.5783961768297088,0.6897528433634388,0.5464253095314617,0.7262066240372642,0.046141775028382834,0.6819026058078573,0.43095883073329133,0.005911081846761101
閉場日,実測,累積,3,20s,20000,31,26777592.0,0.28888529613235264,0.24953795426999437,0.3327645830869138,0.2227734442182746,0.35243066334971856,0.052467193226313096,0.661907146370277,0.19121524199129797,0.022445636149572158
全日,実測,累積,3,2s,2000,98,84669506.0,0.32111399508255534,0.2823005868977622,0.36568135791354756,0.2687974085517705,0.38585324542664795,0.09085401672564644,0.6757918731311665,0.21700622822547228,0.001132552823028019
立会日,実測,累積,3,2s,2000,67,57886334.0,0.4060718800771848,0.36895375280249165,0.4479317627161692,0.34990563317231077,0.473650816413877,0.10043576008249372,0.6819122548928523,0.27690539139201303,0.0005947707986129025
閉場日,実測,累積,3,2s,2000,31,26783172.0,0.12675524637113594,0.10414219502390101,0.15360556730459785,0.09082918705946597,0.17507992893603627,0.06619257506203176,0.6619119787309555,0.08390081594004836,0.0022948583887948243
全日,実測,累積,3,500ms,500,98,84670976.0,0.2001191542754746,0.1712527022007895,0.23374512047629645,0.15783243059346674,0.25455670696986865,0.1214036381342025,0.6757925889464772,0.13523904136560247,0.00028226258056632443
立会日,実測,累積,3,500ms,500,67,57887339.0,0.26147648370952764,0.2315722333789721,0.29569759403937623,0.2138632321391901,0.32097498364705307,0.139205283840727,0.6819130395965698,0.17830422378938696,0.0001464831488704931
閉場日,実測,累積,3,500ms,500,31,26783637.0,0.059670252836063406,0.04715783386730858,0.07659440441316481,0.039068194985458445,0.08551883339910271,0.06432687795466464,0.6619124868010606,0.03949648544276677,0.0005757219786235768
全日,実測,累積,3,50s,50000,98,84622466.0,0.5929692918164524,0.5276679580870861,0.6593073530429736,0.5012086125798938,0.7039967828139755,0.03112357150972636,0.6757748472836718,0.4007137326211701,0.02693710567068373
立会日,実測,累積,3,50s,50000,67,57854174.0,0.6992092861940891,0.6244731457917908,0.7862805130197612,0.5936021337137096,0.8201760249250106,0.031609014044448304,0.6818931512699543,0.47678602356010275,0.013936081315375857
閉場日,実測,累積,3,50s,50000,31,26768292.0,0.3520126017291487,0.2837139290109565,0.41964945880662746,0.22523718129380677,0.4565016435747831,0.04100745945513302,0.6618975769239498,0.23299628813121892,0.05503615379935105
全日,実測,累積,3,5s,5000,98,84666566.0,0.3985211398134641,0.35460984082103447,0.4430055640080238,0.3368308257351402,0.463712600592636,0.06973599815197742,0.675790350866066,0.26931674090208546,0.002792248346578613
立会日,実測,累積,3,5s,5000,67,57884324.0,0.4921510095443544,0.44916574400530596,0.5373210108770929,0.4359769222044182,0.557666171049973,0.07476534654304805,0.6819103910799458,0.33560288738878086,0.0014388665093973462
閉場日,実測,累積,3,5s,5000,31,26782242.0,0.18449790050070805,0.15558697993833792,0.2173900815302558,0.14283893542453532,0.24577947631357733,0.06434653788015833,0.6619111727421544,0.12212122168888898,0.005717305657281565
