wid,n_days,n_ord,n_large,n_cancel,n_fill,n_short_large,n_large_near,n_reached,n_fake,n_cbt,n_cbt_large,sz_sum,szt,szt_fleet,n_bid,reentry,retreat,chase,retreat_large,layer_ep,simul_ep,cycle_ep,bigrep_ep,n_push,push_sum,push_pre_sum,n_base,base_sum,base_pre_sum,canc_per_s_max,asym_abs,large_rate,cancel_rate,fleet_ratio,reentry_rate,retreat_rate,chase_rate,cycle_rate,layer_rate,simul_rate,bigrep_rate,bid_share,cbt_rate,fake_rate,short_large_rate,large_near_rate,retreat_large_rate,push_mean,push_pre_mean,base_mean,base_pre_mean,excess,excess_base,spoof_score,layer_score
27697,16,869729,0,864549,5180,0,0,20819,17034,88796,0,278551498,5.217300622058316e+18,2.7098288725996932e+16,414765,35576,329151,145736,0,73584,41189,42101,0,0,0.0,0.0,869678,236017.28682756206,-516693.4217294248,27,0.4245720825855129,0.0,0.994044121789661,0.005193928946978368,0.04090469560058363,0.3784523684963937,0.16756483916254372,2631.3125,4599.0,2574.3125,0.0,0.47688992778210226,0.1027078858456837,0.8181949181036553,,,,,,0.27138468125853715,-0.5941203775758669,,0.865505058834404,0.540906820452275,0.7664835164835164
9472,36,2160,1832,413,1747,288,849,1858,38,3,3,698921980,2.0769872900647826e+21,2.5740530743427012e+16,766,0,123,16,117,4,4,16,219,849,974.529937934585,-50.571102083611095,2160,3480.4854876575628,5207.829338512146,34,0.9997895622895623,0.8481481481481481,0.1912037037037037,0.000012393205710288264,0.0,0.05694444444444444,0.007407407407407408,0.4444444444444444,0.1111111111111111,0.1111111111111111,6.083333333333333,0.35462962962962963,0.007263922518159807,0.02045209903121636,0.1572052401746725,0.4634279475982533,0.0638646288209607,1.147856228427073,-0.059565491264559595,1.6113358739155383,2.4110321011630305,1.2074217196916326,-0.7996962272474921,0.5406510156510157,0.6280219780219781
25321,32,12260316,180,12225352,34964,66,14,598285,552660,783178,11,47650538845,9.224441960615152e+20,7.178377486731616e+18,6119738,1324273,5502184,4746235,38,1579278,178730,363957,8,14,-4.478800980924981,17.54116901452187,12259232,1223700.8618211334,-316785.51916837634,861,0.2425132936930759,0.000014681513918564579,0.997148197485285,0.0077819097538697184,0.1080129582304404,0.448779949880574,0.38712175118487974,11373.65625,49352.4375,5585.3125,0.25,0.4991501034720475,0.06406179552130688,0.9237403578562057,0.36666666666666664,0.07777777777777778,0.2111111111111111,-0.31991435578035576,1.2529406438944193,0.09981872125604062,-0.025840568085209282,-1.572854999674775,0.1256592893412499,0.5401959151959151,0.7923076923076924
13557,6,524383,0,519755,4628,0,0,172695,153514,81028,0,10932541520,6.001178204494286e+19,1.597729061710104e+18,266825,59566,250213,164839,0,51475,36598,35039,0,0,0.0,0.0,524372,26362.92633896769,-514621.472894359,74,0.3612711579256907,0.0,0.991174389711337,0.026623589689664003,0.11359254590633182,0.47715696351712394,0.31434848193019227,5839.833333333333,8579.166666666666,6099.666666666667,0.0,0.508836098805644,0.15589652817192715,0.8889313529633168,,,,,,0.050275236547656414,-0.9814053246442582,,1.0316805611919146,0.5398313807404718,0.6997252747252747
13559,3,134150,0,124754,9396,0,0,78897,68453,11241,0,11737720,7086162063673863.0,5675394868299025.0,68518,5470,13499,69354,0,0,0,256,0,0,0.0,0.0,134132,64319.48787652662,147970.8735265873,4,0.44455140520324826,0.0,0.9299590011181513,0.8009123722124671,0.040775251584047705,0.10062616474096162,0.5169884457696609,85.33333333333333,0.0,0.0,0.0,0.5107566157286619,0.0901053272840951,0.8676248780055008,,,,,,0.47952381144340367,1.1031735419332247,,-0.623649730489821,0.539524112251385,0.26346153846153847
125,85,106615,0,105731,884,0,0,2000,1136,1170,0,156777553,4.058462428671059e+18,1.488710127582236e+16,46199,536,32583,24894,0,0,0,6,0,0,0.0,0.0,106607,-24378.486226088437,-20072.809830938128,3,0.9156124301904727,0.0,0.9917084837968391,0.0036681628911117287,0.005027435163907518,0.30561365661492285,0.23349434882521222,0.07058823529411765,0.0,0.0,0.0,0.4333255170473198,0.011065817972023342,0.568,,,,,,-0.22867622413245317,-0.18828791571789966,,-0.040388308414553514,0.5390397481306572,0.2986263736263736
8951,37,10075,0,2094,7981,0,0,7877,108,7,0,348181,7.470592411093947e+16,12620589963944.0,4136,82,170,315,0,0,0,155,0,0,0.0,0.0,10075,2157.899924864582,20469.849740497568,8,0.9920043590272598,0.0,0.20784119106699753,0.00016893693658353285,0.008138957816377171,0.01687344913151365,0.031265508684863524,4.1891891891891895,0.0,0.0,0.0,0.4105210918114144,0.0033428844317096467,0.01371080360543354,,,,,,0.2141836153711744,2.031746872505962,,-1.8175632571347877,0.5386832864105592,0.4541208791208792
25334,4,2204,0,1482,722,0,0,1285,585,79,0,24887,396509487748111.0,4775359856833.0,1022,115,46,930,0,0,0,3,0,0,0.0,0.0,2204,-95.82638522125404,3384.5649650790488,2,0.5479035758696349,0.0,0.6724137931034483,0.012043494555334888,0.052177858439201454,0.020871143375680582,0.4219600725952813,0.75,0.0,0.0,0.0,0.46370235934664245,0.053306342780026994,0.45525291828793774,,,,,,-0.043478396198391125,1.5356465358797862,,-1.5791249320781773,0.5378235400962674,0.2508241758241759
12346,12,504721,0,448283,56438,0,0,351782,277744,43578,0,169111792,1.915823809755793e+17,6.843441930967761e+16,257119,10430,43393,232183,0,30026,676,456,0,0,0.0,0.0,504673,440400.389470675,303172.2392898758,25,0.402547649662512,0.0,0.8881798062692061,0.3572062261737985,0.020664882182433463,0.08597423130798997,0.4600224678584802,38.0,2502.1666666666665,56.333333333333336,0.0,0.5094279810033662,0.09721091364160586,0.7895344275716211,,,,,,0.8726450384123483,0.600730055481224,,0.27191498293112426,0.5376070898798171,0.6854395604395604
1833,62,1440,131,627,813,39,42,827,4,0,0,96172934,2.7183421623647237e+20,1077828687179193.0,1367,3,24,13,12,0,0,0,12,42,-12.737488292784606,195.7821824108457,1440,1540.7642250478013,3759.5817051188887,6,1.0,0.09097222222222222,0.4354166666666667,3.965022145120888e-6,0.0020833333333333333,0.016666666666666666,0.009027777777777777,0.0,0.0,0.0,0.1935483870967742,0.9493055555555555,0.0,0.0048367593712212815,0.29770992366412213,0.32061068702290074,0.0916030534351145,-0.3032735307805859,4.661480533591565,1.0699751562831954,2.6108206285547837,-4.96475406437215,-1.5408454722715883,0.5371348348621077,0.48983516483516476
14103,37,289479,0,284977,4502,0,0,10094,5490,5300,0,415348539,6.321950070818834e+18,1.936403446288483e+16,190747,2423,42852,37059,0,111,0,50,0,0,0.0,0.0,289468,-6098.63928274042,87754.87354551251,6,0.751595863954865,0.0,0.9844479219563422,0.003062984402908572,0.008370209928872215,0.14803146342221715,0.12801964909371663,1.3513513513513513,3.0,0.0,0.0,0.6589320814290501,0.01859799211866221,0.5438874578957796,,,,,,-0.021068440320658657,0.3031591524642189,,-0.3242275927848775,0.5363484999848636,0.5195054945054945
1642,6,1153,0,856,297,0,0,532,239,13,0,88463,6026880660515624.0,957155963730.0,676,0,2,41,0,0,0,0,0,0,0.0,0.0,1153,58.95093563031492,303.2881068813708,3,0.8190686845833905,0.0,0.7424111014744146,0.00015881448756745607,0.0,0.0017346053772766695,0.03555941023417172,0.0,0.0,0.0,0.0,0.5862966175195143,0.015186915887850467,0.4492481203007519,,,,,,0.05112830496991754,0.26304259053024354,,-0.211914285560326,0.5363235249598887,0.3579670329670329
9400,12,7253,0,3312,3941,0,0,3651,356,3,0,3913170,9.368682188946143e+18,6823357899737.0,4509,0,0,0,0,41,41,190,0,0,0.0,0.0,7253,-8215.66450884994,-12928.580875132104,563,1.0,0.0,0.4566386322900869,7.283156544457978e-7,0.0,0.0,0.0,15.833333333333334,3.4166666666666665,3.4166666666666665,0.0,0.6216737901557976,0.0009057971014492754,0.09750753218296357,,,,,,-1.132726390300557,-1.7825149421111408,,0.6497885518105837,0.5361456725093089,0.6087912087912087
105,2,19580,0,17915,1665,0,0,15897,14082,417,0,659427,1390662159760395.0,39611247779636.0,11595,65,3259,10398,0,0,0,38,0,0,0.0,0.0,19577,4089.2762700395574,24167.89661563502,3,0.6926019372040242,0.0,0.9149642492339122,0.02848373165374748,0.003319713993871297,0.16644535240040859,0.5310520939734423,19.0,0.0,0.0,0.0,0.5921859039836568,0.023276583868266816,0.885827514625401,,,,,,0.20888166062417926,1.2345046031381224,,-1.0256229425139431,0.5355470287288469,0.4002747252747253
24128,7,1521,0,481,1040,0,0,1221,198,11,0,270676,2372806775107429.0,17860485143302.0,820,1,2,92,0,5,2,0,0,0,0.0,0.0,1521,335.1668419767746,1771.1223170420164,3,0.699706110416051,0.0,0.3162393162393162,0.007527155321146352,0.0006574621959237344,0.0013149243918474688,0.060486522024983565,0.0,0.7142857142857143,0.2857142857142857,0.0,0.5391190006574622,0.02286902286902287,0.16216216216216217,,,,,,0.22035952792687352,1.1644459678119767,,-0.9440864398851032,0.5352677625404898,0.3942307692307693
17455,20,3727,0,2802,925,0,0,831,7,2,0,1006444,1.8983495311815916e+18,68116748969139.0,3375,0,0,0,0,79,79,0,0,0,0.0,0.0,3727,-4053.734438836096,-111.92490533166585,100,1.0,0.0,0.7518111081298632,0.000035882090126332544,0.0,0.0,0.0,0.0,3.95,3.95,0.0,0.9055540649315803,0.0007137758743754461,0.00842358604091456,,,,,,-1.0876668738492343,-0.030030830515606614,,-1.0576360433336278,0.5350384464020828,0.5898351648351648
26795,25,10383701,0,10356850,26851,0,0,1372812,1225284,982931,0,178061345502,1.2115776345700516e+20,3.159990181782739e+19,5173925,1193191,2881563,6197203,0,1204223,1220573,383184,0,0,0.0,0.0,10382672,5269375.899731558,-4061317.626280107,58,0.3904559955332082,0.0,0.9974141204566657,0.260816153386994,0.11490999211167578,0.2775082795623641,0.5968202474243047,15327.36,48168.92,48822.92,0.0,0.49827368873583705,0.09490636631794416,0.89253590440643,,,,,,0.5075163599246473,-0.39116304803619983,,0.8986794079608471,0.5345835982199618,0.8060439560439561
9783,15,2474,0,1184,1290,0,0,1777,495,19,0,78058,1548980316525471.0,3326793395011.0,1183,113,60,591,0,1,0,1,0,0,0.0,0.0,2474,143.35169535403668,1760.97492463196,2,0.7852478640939398,0.0,0.4785772029102668,0.0021477312264841135,0.045675020210185935,0.024252223120452707,0.23888439773645917,0.06666666666666667,0.06666666666666667,0.0,0.0,0.47817299919159256,0.016047297297297296,0.2785593697242544,,,,,,0.05794328834035436,0.7117926130282781,,-0.6538493246879238,0.5344110435019526,0.4662087912087912
702,7,1021,0,999,22,0,0,24,3,8,0,8613742,1.0276912844711658e+17,817523812107791.0,384,2,463,495,0,15,9,0,0,0,0.0,0.0,1021,-759.7073485943083,161.11511141104876,5,0.927746566927633,0.0,0.9784524975514202,0.007954955193849643,0.0019588638589618022,0.4534769833496572,0.48481880509304603,0.0,2.142857142857143,1.2857142857142858,0.0,0.376101860920666,0.008008008008008008,0.125,,,,,,-0.7440816342745429,0.15780128443785382,,-0.9018829187123967,0.5343444434353525,0.5192307692307692
20044,14,1038,0,1024,14,0,0,24,12,8,0,201952,1151170305756209.0,37282739566301.0,736,276,93,199,0,71,65,69,0,0,0.0,0.0,1038,-737.6252824985623,715.9396655087086,5,0.9307835022120736,0.0,0.9865125240847784,0.0323868148612553,0.2658959537572254,0.08959537572254335,0.19171483622350674,4.928571428571429,5.071428571428571,4.642857142857143,0.0,0.7090558766859345,0.0078125,0.5,,,,,,-0.7106216594398481,0.6897299282357501,,-1.400351587675598,0.534341416159598,0.5736263736263736
3395,7,1096,0,919,177,0,0,190,14,1,0,348067,2.8943906440932454e+17,19023881146734.0,1088,0,3,30,0,24,24,0,0,0,0.0,0.0,1096,-83.57506499065038,-3968.1255242917446,200,1.0,0.0,0.8385036496350365,0.00006572672277516223,0.0,0.002737226277372263,0.02737226277372263,0.0,3.4285714285714284,3.4285714285714284,0.0,0.9927007299270073,0.001088139281828074,0.07368421052631578,,,,,,-0.07625462134183428,-3.62055248566765,,3.5442978643258156,0.5339599794145249,0.5195054945054945
3977,20,52794,0,35415,17379,0,0,23378,5984,687,0,21564629,3.39216391556563e+17,218175880882383.0,35831,1128,2825,12365,0,79,28,175,0,0,0.0,0.0,52794,2652.253269610937,-5426.4382196395945,9,0.7141370524151334,0.0,0.6708148653256052,0.0006431761150492724,0.021366064325491534,0.05350986854566807,0.23421222108572945,8.75,3.95,1.4,0.0,0.6786945486229495,0.019398559932232107,0.25596714860124903,,,,,,0.05023777833865471,-0.10278513125808983,,0.15302290959674453,0.5338797566070294,0.6203296703296703
3398,55,1332840,0,1322494,10346,0,0,515858,494887,194565,0,5409903669,1.1940107372059505e+18,9.614737885360485e+17,677224,415555,191979,617056,0,156900,229,38805,0,0,0.0,0.0,1332840,1311708.5381525108,1732033.116739377,16,0.3264213723067052,0.0,0.9922376279223313,0.8052471879657875,0.3117816091954023,0.14403754389123977,0.46296329641967526,705.5454545454545,2852.7272727272725,4.163636363636364,0.0,0.5081059992197113,0.1471197600896488,0.9593473397717976,,,,,,0.9841455374632445,1.299505654646752,,-0.31536011718350754,0.5337851542396996,0.5826923076923076
25293,4,1048,0,1048,0,0,0,0,0,1,0,6063364,7640700432924988.0,1821923126134619.0,684,31,435,504,0,97,175,19,0,0,0.0,0.0,1048,1924.5290611433888,-7393.108281606341,40,1.0,0.0,1.0,0.23844975236611343,0.029580152671755726,0.4150763358778626,0.48091603053435117,4.75,24.25,43.75,0.0,0.6526717557251909,0.0009541984732824427,,,,,,,1.8363826919307145,-7.054492635120554,,8.890875327051269,0.533676172312536,0.6519230769230769
18610,9,1438,0,1179,259,0,0,344,83,13,0,36944089,2.625071936616965e+17,408742189519745.0,752,0,405,621,0,0,0,0,0,0,0.0,0.0,1438,68.77367482138165,1189.962037453573,5,0.8880300615706397,0.0,0.8198887343532685,0.001557070432311685,0.0,0.2816411682892907,0.4318497913769124,0.0,0.0,0.0,0.0,0.5229485396383866,0.01102629346904156,0.24127906976744187,,,,,,0.04782592129442396,0.8275118480205653,,-0.7796859267261413,0.5332697605424879,0.35659340659340655
6931,12,6185,0,3908,2277,0,0,3402,1179,65,0,115687,1761911322324758.0,2343586474646.0,2272,49,147,2055,0,0,0,0,0,0,0.0,0.0,6185,252.7085698297413,2051.1210613924777,3,0.7409317608921372,0.0,0.6318512530315279,0.0013301387220519983,0.007922392886014552,0.023767178658043654,0.3322554567502021,0.0,0.0,0.0,0.0,0.36734033953112366,0.01663254861821904,0.34656084656084657,,,,,,0.04085829746640926,0.3316283041863343,,-0.29077000671992503,0.5327695032240487,0.17912087912087912
27960,20,65254,0,64920,334,0,0,665,327,1026,0,38755855,4.62748382130579e+17,3067793091164612.0,29210,896,29246,28463,0,319,18,0,0,0,0.0,0.0,65250,-36516.15437896064,8505.934256038481,6,0.764354779160034,0.0,0.994881539828976,0.006629505817048837,0.013730959021669169,0.44818708431667026,0.4361878199037607,0.0,15.95,0.9,0.0,0.44763539399883534,0.015804066543438078,0.4917293233082707,,,,,,-0.5596345498691285,0.1303591456864135,,-0.689993695555542,0.5316615202978838,0.3887362637362638
2174,65,3115472,44443,3110446,5026,18507,129,33581,22637,41570,287,98576827050,3.7771354518945314e+20,1.6206808023874386e+19,1652301,379427,1171019,1339748,18560,179078,39669,48967,1237,129,376.50468720453637,-735.7573919711162,3115406,141694.15313899415,1874789.9982032673,24,0.29464122866162157,0.014265254189413355,0.9983867612997325,0.04290766966205936,0.12178796663876293,0.37587209899495166,0.4300305058109975,753.3384615384615,2755.0461538461536,610.2923076923076,19.03076923076923,0.5303533461382417,0.013364642884010847,0.6741014264018343,0.41642103368359473,0.0029025943343158654,0.4176135724411043,2.918640986081677,-5.703545674194699,0.04548176165128852,0.6017803131287759,8.622186660276377,-0.5562985514774874,0.5311824539097267,0.762912087912088
893,48,4517901,0,4465415,52486,0,0,1275293,1108282,597670,0,52254369065,3.0250848503297357e+20,7.331558474874815e+18,2252983,334102,2251690,1543901,0,586997,364642,147920,0,0,0.0,0.0,4517871,-323089.6460900615,-3629310.5757229673,76,0.32383719218451107,0.0,0.9883826582300055,0.024235877132754383,0.0739507129527628,0.4983929484067933,0.34172971032344446,3081.6666666666665,12229.104166666666,7596.708333333333,0.0,0.4986791432570125,0.13384422276540925,0.869041075266625,,,,,,-0.07151369441271375,-0.8033231970817598,,0.7318095026690461,0.5310333605788151,0.6620879120879121
253,26,1130597,0,1097446,33151,0,0,630741,569657,89316,0,1670098125,2.1846514412161016e+18,3.1682429308600954e+17,561493,241408,153945,446274,0,18719,523,11294,0,0,0.0,0.0,1130507,501589.97831947444,264772.5758507145,13,0.3965428894504473,0.0,0.9706783230452584,0.14502281101174064,0.21352259027752593,0.1361625760549515,0.3947242032306825,434.38461538461536,719.9615384615385,20.115384615384617,0.0,0.4966340791634862,0.08138532556499363,0.9031551777988113,,,,,,0.44368586688934647,0.23420693180202734,,0.20947893508731913,0.5301721006266461,0.589010989010989
20908,41,11194,0,3322,7872,0,0,7601,115,5,0,1494091,9.416742732960198e+17,13714002216417.0,6,2,32,692,0,0,0,2,0,0,0.0,0.0,11194,1469.344011353885,4559.723248612445,16,0.9963388311033897,0.0,0.2967661247096659,0.00001456342453576401,0.00017866714311238162,0.002858674289798106,0.06181883151688405,0.04878048780487805,0.0,0.0,0.0,0.0005360014293371449,0.0015051173991571343,0.015129588212077359,,,,,,0.13126174837894272,0.4073363631063467,,-0.27607461472740397,0.5295817818545091,0.49642857142857133
13285,3,93380,0,91570,1810,0,0,5146,3581,3099,0,2035338,2989424784566127.0,642577746929115.0,44214,2,44529,46195,0,1662,0,46,0,0,0.0,0.0,93371,-3351.0541792108957,43471.44576534782,6,0.5737942584253294,0.0,0.9806168344399229,0.2149502975444074,0.000021417862497322767,0.47685799957164277,0.4946990790319126,15.333333333333334,554.0,0.0,0.0,0.4734846862283144,0.03384296166866878,0.6958802953750486,,,,,,-0.03588966787558124,0.46557759652727093,,-0.5014672644028522,0.5289944903581267,0.4302197802197802
30692,12,1193597,0,1132222,61375,0,0,150158,86475,142652,0,528489680,2.0894198545343853e+19,5.6578951547416584e+16,596471,23003,406089,234849,0,152544,67458,830,0,0,0.0,0.0,1193543,1121028.8312669105,17764.944275748054,59,0.30671471324892957,0.0,0.9485797970336721,0.0027078785254495853,0.01927199884047966,0.3402228725440831,0.19675736450409978,69.16666666666667,12712.0,5621.5,0.0,0.4997256192835605,0.1259929589780096,0.5758933922934509,,,,,,0.9392446114357929,0.014884209681383959,,0.9243604017544089,0.5271856930947839,0.7192307692307692
8656,15,2105,0,2102,3,0,0,0,0,2,0,16886720,9.941118137182054e+16,9453784464364896.0,1538,186,712,644,0,128,0,45,0,0,0.0,0.0,2105,-679.0375501973955,-4833.414417264381,5,0.9999102132435466,0.0,0.9985748218527316,0.09509779819440613,0.08836104513064133,0.3382422802850356,0.30593824228028504,3.0,8.533333333333333,0.0,0.0,0.7306413301662708,0.0009514747859181732,,,,,,,-0.3225831592386677,-2.2961588680590883,,1.9735757088204207,0.527081252081252,0.5631868131868132
4466,19,2839,0,536,2303,0,0,2261,79,3,0,43726,6.210447897277651e+16,937978988006.0,1455,0,33,18,0,3,0,1,0,0,0.0,0.0,2839,-6.920694185204923,-120.7712895602782,61,0.9326503251944783,0.0,0.1887988728425502,0.000015103242206043834,0.0,0.011623811201127158,0.0063402606551602675,0.05263157894736842,0.15789473684210525,0.0,0.0,0.5125044029587883,0.005597014925373134,0.03494029190623618,,,,,,-0.0024377225027139566,-0.04254008085955555,,0.040102358356841596,0.5269018859927951,0.29423076923076924
295,71,1383,28,153,1230,21,26,1232,4,0,0,37224726,1.547266520361978e+18,3023954485538580.0,722,2,0,3,0,0,0,16,0,26,19.596986081809646,-584.8087121396632,1383,566.8390959974039,-9432.29115261243,49,0.9880556462163754,0.02024584237165582,0.11062906724511931,0.001954385004615194,0.0014461315979754157,0.0,0.0021691973969631237,0.22535211267605634,0.0,0.0,0.0,0.5220535068691251,0.0,0.003246753246753247,0.75,0.9285714285714286,0.0,0.7537302339157557,-22.49264277460243,0.40986196384483287,-6.820167138548395,23.246373008518187,7.230029102393227,0.5263193876830241,0.28406593406593406
1614,96,6486633,0,6205138,281495,0,0,1280680,975388,936451,0,5952323846,4.3064768236367013e+20,8.435177389988768e+17,3254482,409464,2057149,1205746,0,630827,191564,36964,0,0,0.0,0.0,6486309,6180544.473465497,3562628.941255854,142,0.26920186701692456,0.0,0.9566038343775577,0.0019587188635710553,0.06312427418045695,0.31713664084279164,0.18588164306505395,385.0416666666667,6571.114583333333,1995.4583333333333,0.0,0.5017213090365988,0.15091541880293396,0.7616172658275291,,,,,,0.9528600122913504,0.5492536573968113,,0.4036063548945391,0.5258188780916053,0.5980769230769231
