dt,t0,twap_id,state_side,sz,state_minutes,state_randomize,state_reduceOnly,state_user,spread_bp_day,bp_end,bp_post30,reversal,mae,mfe,bp_5m,bp_15m,bp_30m
2026-07-23,1784793962641451984,2051640,B,1000.0,330,false,false,0x19263b1bbad9fb9e50578c84d656553858fb8f55,1.369440925741307,131.59243941620824,131.59243941620824,0.0,-0.4272481799227901,159.19267183921892,7.775916874595001,33.838055849884086,64.08722698841407
2026-07-23,1784794309223661592,2051650,B,1366.3,5,false,false,0x942d0d8104dbb2bc1eda12a21380859a9182089d,1.369440925741307,14.174586503403752,52.685059473491776,38.510472970088024,0.0,21.603436056392145,14.174586503403752,43.206872112782065,47.22015865290308
2026-07-23,1784794448192441904,2051658,B,1364.4,5,false,false,0x942d0d8104dbb2bc1eda12a21380859a9182089d,1.369440925741307,21.150483987890656,49.55012579420881,28.399641806318154,-11.428084090229218,26.2675365656051,21.150483987890656,31.38458914331954,35.22237857660704
2026-07-23,1784794462778888379,2051664,B,1365.4,5,false,false,0x942d0d8104dbb2bc1eda12a21380859a9182089d,1.369440925741307,24.835920764023633,58.20652220297262,33.37060143894899,0.0,33.96802908619101,24.835920764023633,45.14846077034118,37.5525949696609
2026-07-23,1784794545436064754,2051672,B,1365.7,5,false,false,0x942d0d8104dbb2bc1eda12a21380859a9182089d,1.369440925741307,19.372402433925906,74.92938033914598,55.55697790522007,-0.341363919539317,33.19764117531765,19.372402433925906,48.302994614983774,38.9154868276198
2026-07-23,1784795548068466805,2051700,B,1359.7,5,false,false,0x942d0d8104dbb2bc1eda12a21380859a9182089d,1.369440925741307,0.8496970829896533,75.11322213630933,74.26352505331968,-4.2484854149482665,17.588729617892263,0.8496970829896533,9.346667912890627,52.42631002047915
2026-07-23,1784795559744206853,2051706,B,1359.1,5,false,false,0x942d0d8104dbb2bc1eda12a21380859a9182089d,1.369440925741307,1.6141775765254884,72.55303422906145,70.93885665253596,-4.077922298587611,18.775433916420337,1.6141775765254884,11.214286321119538,46.896106433773625
2026-07-23,1784795873298813621,2051713,B,1359.5,5,false,false,0x942d0d8104dbb2bc1eda12a21380859a9182089d,1.369440925741307,5.0121480877374225,54.878773977606876,49.866625889869454,-7.050987987834434,5.0970997502419735,5.0121480877374225,25.57045041371442,70.00016990332591
2026-07-23,1784795930623998403,2051718,B,1359.6,5,false,false,0x942d0d8104dbb2bc1eda12a21380859a9182089d,1.369440925741307,-6.114753541460738,49.002955464212405,55.11770900567314,-9.00227604715087,0.0,-6.114753541460738,26.412338213812614,68.96083160648159
2026-07-23,1784796014193387953,2051723,B,1359.7,5,false,false,0x942d0d8104dbb2bc1eda12a21380859a9182089d,1.369440925741307,-4.843355680748118,25.831230297312935,30.674585978061053,-6.797692183504456,6.967634488090901,-4.843355680748118,44.015056888184745,60.1595758240081
2026-07-23,1784798098699377037,2051753,A,28.9,30,false,false,0xe67b340eeb62af5e652bd4fbb025f1d430ce5161,1.369440925741307,-65.93555604522238,-42.375036018780236,23.56052002644215,-74.15631303286708,-0.0,-27.543773412206374,-50.34154279031089,-65.93555604522238
2026-07-23,1784798878101153650,2051775,B,20.0,30,false,false,0xe67b340eeb62af5e652bd4fbb025f1d430ce5161,1.369440925741307,2.2763295450722865,-4.889893096818865,-7.166222641891151,-20.739891410649356,19.981114895626373,-5.142818601827637,7.5034566485676635,2.2763295450722865
2026-07-23,1784805481501910907,2051868,A,1351.7,5,false,false,0x942d0d8104dbb2bc1eda12a21380859a9182089d,1.369440925741307,29.224207103341058,82.26698762616836,53.0427805228273,-4.307614341820809,29.224207103341058,29.224207103341058,70.35770091642357,110.56210144009593
2026-07-23,1784805730112085173,2051876,A,1353.6,5,false,false,0x942d0d8104dbb2bc1eda12a21380859a9182089d,1.369440925741307,34.861189849639814,78.94536439250976,44.084174542869945,-0.0,38.24577138843988,34.861189849639814,94.8528976248697,72.43004493031945
2026-07-23,1784805772415352443,2051886,A,1355.3,5,false,false,0x942d0d8104dbb2bc1eda12a21380859a9182089d,1.369440925741307,33.20401836385489,73.94670416235982,40.74268579850493,-0.0,33.20401836385489,33.20401836385489,98.59560554981384,49.80602754578234
2026-07-23,1784805864502259882,2051887,A,1357.2,5,false,false,0x942d0d8104dbb2bc1eda12a21380859a9182089d,1.369440925741307,22.313474623724126,39.79094904382974,17.477474420105615,-0.0,22.313474623724126,22.313474623724126,74.06716101335475,40.893896458690236
2026-07-23,1784805881528241146,2051888,A,1357.1,5,false,false,0x942d0d8104dbb2bc1eda12a21380859a9182089d,1.369440925741307,22.062691987848602,33.688033535291815,11.625341547443213,-0.0,28.172360538329944,22.062691987848602,71.53403594521657,39.288563039899806
2026-07-23,1784805903567964251,2051893,A,1359.1,5,false,false,0x942d0d8104dbb2bc1eda12a21380859a9182089d,1.369440925741307,11.8915154037591,33.72094010923088,21.82942470547178,-9.852969905972397,16.98787914822697,11.8915154037591,66.5924862610523,29.643849113656362
2026-07-23,1784806171443515293,2051901,A,1362.1,5,false,false,0x942d0d8104dbb2bc1eda12a21380859a9182089d,1.369440925741307,-3.316552146404028,25.511939587726793,28.82849173413082,-10.459895230967575,4.337029729913899,-3.316552146404028,61.653854003674844,15.22212395400957
2026-07-23,1784806187660877364,2051907,A,1361.2,5,false,false,0x942d0d8104dbb2bc1eda12a21380859a9182089d,1.369440925741307,-3.1457502614373745,40.12957090266056,43.27532116409793,-8.58704801095067,2.5506083200843577,-3.1457502614373745,59.17411302595599,13.603244373783241
2026-07-23,1784806322745360984,2051917,A,1358.9,5,false,false,0x942d0d8104dbb2bc1eda12a21380859a9182089d,1.369440925741307,46.14051187927015,79.78994595696842,33.649434077698274,-0.0,53.27827062302393,46.14051187927015,52.59848407599965,41.1270860949664
2026-07-23,1784806500973420259,2051928,A,1359.7,5,false,false,0x942d0d8104dbb2bc1eda12a21380859a9182089d,1.369440925741307,62.87117356691962,95.24133184934614,32.370158282426516,-0.0,76.29501873391065,62.87117356691962,38.82719772984045,51.40143244322437
2026-07-23,1784807131858674404,2051953,A,1366.8,5,false,false,0x942d0d8104dbb2bc1eda12a21380859a9182089d,1.369440925741307,-16.651011869184273,100.33302023738311,116.98403210656738,-16.651011869184273,7.087353769960059,-16.651011869184273,-16.138673042438434,49.26991717188911
2026-07-23,1784807169632755304,2051955,A,1366.8,5,false,false,0x942d0d8104dbb2bc1eda12a21380859a9182089d,1.369440925741307,-20.766035994461696,95.36994308567914,116.13597908014083,-25.89345228939166,1.1109401972353439,-20.766035994461696,-20.50966517971764,36.06282794100024
2026-07-23,1784807212387179898,2051960,A,1366.7,5,false,false,0x942d0d8104dbb2bc1eda12a21380859a9182089d,1.369440925741307,-19.3914335992873,84.3142949889808,103.7057285882681,-24.516922656367957,-0.0,-19.3914335992873,-10.763527019868047,76.02808768003455
2026-07-23,1784809160908909021,2051994,B,1377.5,5,false,false,0x942d0d8104dbb2bc1eda12a21380859a9182089d,1.369440925741307,-23.25401131695326,-105.67656254037216,-82.4225512234189,-23.25401131695326,4.392424359866975,-23.25401131695326,-71.82905717903031,-132.80624241014948
2026-07-23,1784809198071240719,2051999,B,1379.1,5,false,false,0x942d0d8104dbb2bc1eda12a21380859a9182089d,1.369440925741307,-12.327692480107455,-91.72492866317717,-79.39723618306971,-17.586358503089983,13.620807075924724,-12.327692480107455,-63.79365339356347,-101.46639195165451
2026-07-23,1784809885753817866,2052037,B,1383.8,5,false,false,0x942d0d8104dbb2bc1eda12a21380859a9182089d,1.369440925741307,-46.085738495856845,-120.186072249987,-74.10033375413016,-53.34878171096457,7.435972815468261,-46.085738495856845,-80.49872896743749,-38.82269528075133
2026-07-23,1784809928571605236,2052045,B,1383.1,5,false,false,0x942d0d8104dbb2bc1eda12a21380859a9182089d,1.369440925741307,-70.54612731155262,-125.0983409556583,-54.55221364410568,-70.54612731155262,0.0,-70.54612731155262,-79.27793963810493,-38.9905679136171
2026-07-23,1784810127533949525,2052053,B,1388.3,5,false,false,0x942d0d8104dbb2bc1eda12a21380859a9182089d,1.369440925741307,-50.492781787896405,-123.71599111604792,-73.22320932815151,-50.492781787896405,0.0867573570229041,-50.492781787896405,-30.625347029429317,-80.51082731815762
2026-07-23,1784812335715263819,2052147,A,30.4,30,false,false,0xe67b340eeb62af5e652bd4fbb025f1d430ce5161,1.369440925741307,-312.412120359955,-305.46962879639983,6.942491563555166,-340.1820866141736,-0.0,-16.433492688414653,-43.676181102361156,-312.412120359955
2026-07-23,1784813257422192469,2052185,B,349.5,960,false,false,0x0ce048fe42c170e41740ee392e187f19515f339d,1.369440925741307,47.55036930204071,47.55036930204071,0.0,0.0,327.08360648572966,104.89052051920744,279.1836021152916,181.2857829640313
2026-07-23,1784813524236205685,2052194,B,27.3,30,false,false,0xe67b340eeb62af5e652bd4fbb025f1d430ce5161,1.369440925741307,48.875432525952164,141.60899653979266,92.73356401384049,-87.11072664359887,216.78200692041517,107.09342560553559,214.27335640138435,48.875432525952164
2026-07-23,1784813806082777521,2052223,A,1369.2,5,false,false,0x942d0d8104dbb2bc1eda12a21380859a9182089d,1.369440925741307,-53.539508907571864,-3.078949394046404,50.46055951352546,-63.2895153220514,15.39474697022869,-53.539508907571864,18.559222736331815,-40.19739486670781
2026-07-23,1784813854095389711,2052232,A,1365.0,5,false,false,0x942d0d8104dbb2bc1eda12a21380859a9182089d,1.369440925741307,-27.62996316004962,11.683039978167553,39.31300313821717,-41.9566107245184,48.18188020193737,-27.62996316004962,65.15213535270847,-16.79969982262275
2026-07-23,1784813900390105173,2052237,A,1362.6,5,false,false,0x942d0d8104dbb2bc1eda12a21380859a9182089d,1.369440925741307,-44.09193637797904,0.9381263059138334,45.03006268389287,-44.09193637797904,43.32437849132176,-44.09193637797904,43.1538100720652,4.6053473199436645
2026-07-23,1784813958213286060,2052242,A,15000.0,20,false,true,0x051748895c6ed4fab50828bebe8e62e665134d23,1.369440925741307,59.57315874494662,-42.99182044291028,-102.56497918785689,-98.63332165232164,97.52220104445209,-77.43655928683202,-44.102941050778725,31.70967273224523
2026-07-23,1784823369512756877,2052613,A,221.3,15,false,true,0xcbcfb5360f1bf7d55d9e529e298ecd439fd353fc,1.369440925741307,-87.67952918231403,-40.546435934065705,47.13309324824832,-110.09127225135362,32.59112255459495,3.50718116729265,-87.67952918231403,-41.8295509952693
2026-07-23,1784823435064440620,2052616,A,198.2,5,false,true,0xcbcfb5360f1bf7d55d9e529e298ecd439fd353fc,1.369440925741307,-8.23447672473776,-49.57841194685342,-41.34393522211566,-21.10084660713829,4.2030141615845285,-8.23447672473776,-106.8766458231485,-82.85942204266483
2026-07-23,1784824178151648535,2052642,A,108.9,5,false,true,0xcbcfb5360f1bf7d55d9e529e298ecd439fd353fc,1.369440925741307,11.089571570062073,93.28784633747756,82.19827476741548,-0.0,32.50683574736013,11.089571570062073,8.803934681576031,68.99237274504921
2026-07-23,1784826742595764360,2052763,B,35.6,30,false,false,0x155a60da6382cbfa27feef8707b2275406f3def8,1.369440925741307,-20.622246461409198,-30.67772200870733,-10.055475547298133,-26.843006757619747,40.47754987260399,16.872747104790253,38.006288933012385,-20.622246461409198
2026-07-23,1784834598557429779,2052996,B,2.5,10,false,false,0xa6c9c1886ebfc76a4f409cb325e85916c0c4632c,1.369440925741307,33.01496448520736,146.45541686780118,113.44045238259382,0.0,79.90828218743529,39.13523205296032,56.634025239639115,-10.430315150679048
2026-07-23,1784835104924806033,2053014,A,25.7,30,false,false,0x6915ca9e8952168e59ea0b8328351ac249dd8ffe,1.369440925741307,-62.24439929010561,-49.46972230081448,12.77467698929113,-62.24439929010561,77.59115889469092,4.629748707528636,49.72693056234267,-62.24439929010561
2026-07-23,1784835450286672488,2053020,A,5.0,5,false,false,0x811f59abf9f115f34c34a85a3e894025dc15380b,1.369440925741307,52.56884117006422,-137.982488487165,-190.55132965722922,-2.486943546380349,52.56884117006422,52.56884117006422,53.5121645842096,-102.8222521417721
2026-07-23,1784837882542435002,2053083,B,2.5,10,false,false,0xa6c9c1886ebfc76a4f409cb325e85916c0c4632c,1.369440925741307,-31.844699768170948,-38.29855892118705,-6.453859153016104,-32.948649360132755,15.794971085012488,-2.122979984545692,-30.995507774351783,-55.8768331932169
2026-07-23,1784838986284188569,2053136,A,500.0,150,false,false,0x698f77f4d84ab9a6283983ade08ab68ae875a600,1.369440925741307,86.65614738368465,86.65614738368465,0.0,-42.38986737174155,130.15480404281686,14.49955221971222,-6.482152757045778,-30.87551707961822
2026-07-23,1784839003326561505,2053137,A,500.0,150,false,false,0x698f77f4d84ab9a6283983ade08ab68ae875a600,1.369440925741307,89.48145115199813,89.48145115199813,0.0,-41.030102959114245,123.51681722411301,13.818870435293729,-1.023620032243322,-32.75584103181073
2026-07-23,1784842005002362769,2053194,A,40.8,60,false,false,0xabf957a9efba80dd08b2cf722403f189a39a6ac5,1.369440925741307,45.38992514944384,-0.5138482092403862,-45.90377335868423,-2.826165150815463,84.78495452443168,6.765668088312138,0.25692410461797266,13.103129335593211
2026-07-23,1784842017116890192,2053196,A,39.4,90,false,false,0xabf957a9efba80dd08b2cf722403f189a39a6ac5,1.369440925741307,-3.5973071586403726,-6.166812271957145,-2.5695051133167723,-4.710759374411122,87.44882402315856,4.710759374410012,-0.7708515339954758,12.84752556657498
2026-07-23,1784844331276622633,2053243,A,46.1,90,false,false,0xabf957a9efba80dd08b2cf722403f189a39a6ac5,1.369440925741307,-28.64195831864036,NaN,NaN,-65.62706966102726,44.81219304508066,32.51249322656524,36.46904002133189,-5.332736984249298
2026-07-23,1784846188380827653,2053293,A,19.1,15,false,false,0x6896f714f6a3c51dfe7652c78e2566b9e5d2232b,1.369440925741307,-20.133535242290446,-47.49449339207068,-27.360958149780235,-38.80437775330536,2.6672632158586396,-20.907901982378796,-20.133535242290446,-46.89220814978023
2026-07-24,1784852251712958080,2053432,B,52.3,30,false,false,0xef2ac5c3952a6917396e3a63eac93f4e2c692b42,1.3986258501027418,-8.37309097886707,35.76007605557541,44.13316703444248,-72.82844757660057,62.0132050622324,28.695280542159196,-39.161644265739426,-8.37309097886707
2026-07-24,1784852336136114609,2053434,A,93.1,120,false,false,0xabf957a9efba80dd08b2cf722403f189a39a6ac5,1.3986258501027418,96.67799793081188,96.67799793081188,0.0,-65.20548421592665,104.50265603672348,-22.95233044400602,68.68311004077587,51.72968414463463
2026-07-24,1784852942621911896,2053445,A,1397.0,5,false,false,0x942d0d8104dbb2bc1eda12a21380859a9182089d,1.3986258501027418,21.223448854109648,-56.857881498042495,-78.08133035215215,-0.0,26.20178870877732,21.223448854109648,31.442146450532114,-8.38457238680812
2026-07-24,1784855328252365186,2053527,A,1382.8,5,false,false,0x942d0d8104dbb2bc1eda12a21380859a9182089d,1.3986258501027418,44.49936059171211,40.7838799986171,-3.715480593095009,-7.085335084504596,50.97984999827165,44.49936059171211,81.65416652265556,26.008364151660636
2026-07-24,1784857613586599354,2053565,A,1390.2,5,false,false,0x942d0d8104dbb2bc1eda12a21380859a9182089d,1.3986258501027418,42.2838487853161,125.20186847726156,82.91801969194546,-0.0,42.2838487853161,42.2838487853161,96.54956847899743,104.19018181186846
2026-07-24,1784857775165186001,2053574,A,1392.3,5,false,false,0x942d0d8104dbb2bc1eda12a21380859a9182089d,1.3986258501027418,25.501544888811843,82.16197397624026,56.66042908742842,-0.0,35.51068366769772,25.501544888811843,65.71217198311552,81.1175421036614
2026-07-24,1784860980555255131,2053636,A,117.8,150,false,false,0xabf957a9efba80dd08b2cf722403f189a39a6ac5,1.3986258501027418,91.77735329394699,91.77735329394699,0.0,-0.0,152.4587979210168,34.91626316023289,49.57576296033106,39.35853582692994
2026-07-24,1784861785615597132,2053647,A,193.6,10,false,true,0xcbcfb5360f1bf7d55d9e529e298ecd439fd353fc,1.3986258501027418,-7.404235579582252,16.32500133811554,23.729236917697794,-16.949454941213027,43.4441292440535,6.6013666613140565,29.26011168798648,-24.17527520562457
2026-07-24,1784869942586518075,2053760,B,4.4,10,false,false,0xa6c9c1886ebfc76a4f409cb325e85916c0c4632c,1.3986258501027418,7.257664802096109,-43.191956383203944,-50.44962118530005,-51.42321036606945,20.710897118176863,20.710897118176863,-11.86008638391245,-21.595978191600864
2026-07-24,1784873787105591335,2053835,B,4.4,10,false,false,0xa6c9c1886ebfc76a4f409cb325e85916c0c4632c,1.3986258501027418,2.06074724487193,25.44574858883708,23.38500134396515,-19.711495385718038,17.11316190305512,17.11316190305512,-4.569483021235055,18.815518322730096
2026-07-24,1784882342595929969,2053978,B,24.3,30,false,false,0x155a60da6382cbfa27feef8707b2275406f3def8,1.3986258501027418,7.6216134778506195,-1.3293511879952646,-8.950964665845884,-37.93082056417596,10.368939266376387,0.5317404751981059,-34.91762453805003,7.6216134778506195
2026-07-24,1784892321826410230,2054114,B,20000.0,180,false,false,0xffc3f687ec973070f01cc06c447763cf520b20e0,1.3986258501027418,-37.42865991240074,-37.42865991240074,0.0,-76.27306109808552,94.05831084369431,3.450869353625041,-23.97911781621964,-23.448214838738267
2026-07-24,1784893063210834230,2054125,B,26.3,30,false,false,0x155a60da6382cbfa27feef8707b2275406f3def8,1.3986258501027418,35.17009213323874,82.47696669029247,47.30687455705373,-23.121899362154032,61.39262934089507,-10.453579021969528,0.6201275690997932,35.17009213323874
2026-07-24,1784899201780995013,2054240,B,1.8,10,true,true,0x75f15ad634f336f63754254c0ea13d953cf6fc4e,1.3986258501027418,-104.82682714668789,-383.5365961903747,-278.70976904368683,-104.82682714668789,9.5861958779353,2.7515932612587335,-42.42779286716125,-239.29985265661924
2026-07-24,1784899571492437286,2054250,A,28.8,30,false,false,0xe67b340eeb62af5e652bd4fbb025f1d430ce5161,1.3986258501027418,363.17221994912165,386.56538523117456,23.393165282052905,-1.156316154624637,391.90222902175555,145.60688808638588,189.36900716916006,363.17221994912165
2026-07-24,1784901065246963227,2054312,A,29.6,30,false,false,0xe67b340eeb62af5e652bd4fbb025f1d430ce5161,1.3986258501027418,155.25130904455952,94.26954855156877,-60.981760492990745,-0.0,185.32953076140112,64.37473062568144,58.505809315079205,155.25130904455952
